Date,Region,Account_ID,Scenario,Amount
2025-01-01,EMEA,102,Budget,48832.0
2024-07-01,EMEA,202,Actual,-44485.22
2025-02-01,NAM,101,Actual,48190.9
2024-11-01,NAM,102,Budget,38847.0
2024-11-01,EMEA,102,Budget,28527.0
2025-06-01,APAC,301,Budget,-48999.0
2025-10-01,APAC,302,Actual,-27090.96
2025-10-01,EMEA,202,Budget,-10587.0
2025-02-01,APAC,302,Budget,-26147.0
2024-04-01,NAM,201,Budget,-33286.0
2024-02-01,APAC,201,Actual,-8883.9
2025-04-01,LATAM,102,Actual,16988.68
2025-04-01,APAC,101,Budget,28123.0
2024-02-01,APAC,302,Actual,-16614.5
2024-06-01,LATAM,303,Budget,-20895.0
2025-03-01,EMEA,303,Actual,-14847.47
2025-01-01,NAM,102,Actual,18487.63
2024-04-01,NAM,101,Actual,7719.58
2025-01-01,APAC,102,Budget,24698.0
2025-10-01,APAC,304,Actual,-6808.4
2025-07-01,EMEA,201,Budget,-35603.0
2025-06-01,LATAM,202,Actual,-32794.17
2024-08-01,APAC,304,Budget,-18739.0
2024-10-01,LATAM,102,Budget,32087.0
2025-05-01,APAC,101,Budget,33469.0
2024-07-01,LATAM,101,Actual,31519.64
2025-11-01,LATAM,302,Actual,-37611.58
2025-09-01,EMEA,304,Budget,-34885.0
2025-05-01,EMEA,102,Actual,23199.74
2024-11-01,NAM,202,Actual,-8161.52
2025-01-01,NAM,302,Actual,-42481.35
2025-02-01,APAC,101,Budget,16824.0
2025-11-01,LATAM,201,Actual,-27189.94
2024-04-01,LATAM,302,Budget,-31214.0
2024-10-01,APAC,302,Actual,-17092.75
2024-06-01,LATAM,101,Actual,19637.54
2025-12-01,LATAM,101,Actual,18298.64
2024-06-01,APAC,303,Budget,-7356.0
2025-05-01,LATAM,302,Budget,-30225.0
2025-03-01,EMEA,101,Actual,35560.57
2025-09-01,APAC,304,Actual,-11763.36
2025-12-01,NAM,302,Actual,-18790.92
2025-07-01,APAC,304,Budget,-42060.0
2025-03-01,LATAM,201,Actual,-39060.54
2024-07-01,LATAM,202,Actual,-9789.07
2025-06-01,NAM,302,Budget,-39433.0
2025-12-01,NAM,304,Actual,-22489.77
2024-08-01,EMEA,304,Actual,-52598.76
2024-10-01,EMEA,101,Budget,20663.0
2024-01-01,APAC,304,Actual,-10330.96
2024-06-01,EMEA,201,Actual,-20469.21
2024-08-01,NAM,102,Budget,21745.0
2024-01-01,NAM,304,Actual,-6791.51
2025-07-01,APAC,101,Actual,8490.61
2025-12-01,EMEA,201,Budget,-29594.0
2025-03-01,EMEA,302,Actual,-30254.29
2025-02-01,APAC,301,Budget,-32116.0
2024-03-01,NAM,302,Budget,-30376.0
2024-12-01,NAM,301,Budget,-8979.0
2025-03-01,EMEA,303,Budget,-22044.0
2025-05-01,EMEA,302,Actual,-11497.93
2024-10-01,NAM,201,Budget,-22286.0
2024-10-01,EMEA,202,Actual,-24200.53
2025-11-01,NAM,101,Actual,16762.37
2024-06-01,NAM,201,Actual,-32164.3
2024-07-01,EMEA,301,Actual,-38396.67
2025-08-01,LATAM,302,Budget,-8116.0
2025-08-01,EMEA,102,Budget,30732.0
2024-12-01,EMEA,304,Budget,-25754.0
2024-06-01,APAC,201,Budget,-5845.0
2025-12-01,APAC,301,Actual,-44480.79
2024-12-01,APAC,202,Actual,-14208.28
2025-09-01,APAC,201,Actual,-24320.83
2025-06-01,NAM,304,Actual,-31189.92
2024-10-01,LATAM,302,Budget,-10046.0
2024-07-01,APAC,202,Budget,-42068.0
2025-11-01,EMEA,201,Budget,-25097.0
2024-08-01,NAM,302,Budget,-27376.0
2025-07-01,APAC,101,Budget,17733.0
2025-02-01,APAC,302,Budget,-35321.0
2025-01-01,APAC,201,Budget,-32236.0
2024-11-01,LATAM,102,Budget,30595.0
2025-08-01,LATAM,304,Actual,-40111.86
2025-12-01,NAM,303,Budget,-40414.0
2025-08-01,NAM,302,Budget,-28573.0
2024-05-01,APAC,304,Budget,-43891.0
2025-12-01,APAC,301,Actual,-12538.24
2024-12-01,EMEA,302,Budget,-14320.0
2024-03-01,APAC,301,Actual,-29558.64
2025-08-01,EMEA,301,Actual,-36676.35
2025-12-01,LATAM,102,Budget,26694.0
2025-05-01,APAC,304,Budget,-47383.0
2025-12-01,EMEA,304,Budget,-47411.0
2025-10-01,LATAM,301,Budget,-30131.0
2024-01-01,LATAM,102,Actual,12759.0
2024-03-01,LATAM,303,Budget,-48944.0
2024-09-01,EMEA,201,Budget,-44847.0
2025-03-01,NAM,202,Budget,-10356.0
2025-01-01,EMEA,304,Budget,-48610.0
2025-02-01,NAM,201,Actual,-15797.68
2024-03-01,LATAM,101,Budget,12033.0
2024-06-01,EMEA,304,Actual,-23433.58
2025-07-01,APAC,102,Actual,8092.84
2024-05-01,NAM,202,Budget,-6581.0
2024-09-01,NAM,201,Actual,-36264.16
2024-11-01,EMEA,304,Budget,-21783.0
2025-01-01,EMEA,101,Actual,40402.28
2025-11-01,APAC,101,Actual,37177.18
2025-09-01,APAC,304,Budget,-49639.0
2024-12-01,APAC,304,Budget,-24775.0
2024-11-01,LATAM,101,Budget,44949.0
2024-05-01,EMEA,301,Budget,-38126.0
2025-11-01,APAC,303,Actual,-30884.27
2024-08-01,EMEA,301,Actual,-27394.52
2024-09-01,APAC,304,Budget,-37715.0
2024-10-01,NAM,303,Actual,-39411.37
2025-05-01,LATAM,101,Actual,41492.53
2025-06-01,NAM,302,Actual,-31105.23
2025-04-01,EMEA,201,Actual,-19809.99
2025-11-01,EMEA,101,Actual,33331.62
2024-03-01,LATAM,102,Budget,8419.0
2025-06-01,LATAM,304,Actual,-34039.24
2024-01-01,EMEA,202,Actual,-37190.58
2025-02-01,APAC,102,Budget,33450.0
2025-06-01,EMEA,101,Actual,25412.66
2025-10-01,NAM,301,Budget,-28560.0
2025-06-01,LATAM,201,Budget,-37801.0
2024-01-01,LATAM,302,Budget,-32430.0
2025-05-01,APAC,304,Actual,-45696.28
2024-06-01,APAC,302,Budget,-11600.0
2024-01-01,LATAM,201,Budget,-6886.0
2024-04-01,APAC,301,Budget,-43913.0
2025-05-01,EMEA,303,Actual,-23510.21
2025-07-01,EMEA,301,Actual,-13520.48
2024-11-01,EMEA,302,Actual,-38003.55
2024-05-01,LATAM,102,Budget,8754.0
2025-10-01,LATAM,303,Budget,-45208.0
2025-10-01,EMEA,202,Actual,-11590.47
2025-09-01,EMEA,202,Budget,-11957.0
2024-12-01,LATAM,201,Actual,-27663.49
2024-11-01,NAM,101,Actual,8684.47
2024-09-01,LATAM,302,Budget,-41899.0
2025-05-01,LATAM,302,Actual,-24741.01
2025-02-01,LATAM,304,Budget,-19413.0
2024-10-01,NAM,303,Budget,-28962.0
2024-04-01,EMEA,202,Actual,-24063.61
2025-01-01,LATAM,301,Actual,-34846.81
2024-11-01,NAM,201,Budget,-27067.0
2025-02-01,NAM,201,Actual,-24361.95
2024-10-01,LATAM,304,Actual,-7025.13
2024-11-01,APAC,101,Budget,12095.0
2024-09-01,APAC,303,Actual,-27953.53
2024-12-01,APAC,302,Budget,-40330.0
2024-01-01,NAM,303,Budget,-46308.0
2024-09-01,LATAM,303,Actual,-49144.49
2025-03-01,LATAM,302,Budget,-9703.0
2024-05-01,APAC,304,Budget,-5926.0
2024-07-01,NAM,303,Actual,-29089.57
2024-04-01,EMEA,301,Actual,-37006.68
2025-10-01,NAM,202,Budget,-27188.0
2025-11-01,APAC,202,Actual,-28374.94
2024-01-01,NAM,301,Budget,-46026.0
2024-11-01,LATAM,202,Actual,-20541.95
2025-07-01,NAM,101,Budget,49640.0
2024-07-01,APAC,101,Budget,24611.0
2024-11-01,LATAM,102,Budget,46821.0
2024-05-01,EMEA,302,Actual,-33761.25
2025-06-01,APAC,304,Budget,-11437.0
2024-09-01,NAM,303,Actual,-11891.77
2024-12-01,NAM,101,Budget,49336.0
2024-02-01,NAM,304,Budget,-43299.0
2025-06-01,LATAM,202,Budget,-46576.0
2025-05-01,NAM,303,Budget,-13034.0
2025-11-01,NAM,304,Budget,-29308.0
2024-02-01,EMEA,301,Actual,-46064.97
2025-09-01,LATAM,302,Budget,-26379.0
2024-10-01,EMEA,101,Budget,8963.0
2025-01-01,LATAM,304,Budget,-33124.0
2024-03-01,NAM,102,Actual,46815.22
2024-11-01,EMEA,201,Budget,-17874.0
2024-12-01,APAC,202,Budget,-8396.0
2024-04-01,NAM,101,Actual,40058.4
2024-03-01,EMEA,201,Actual,-36463.21
2025-07-01,LATAM,303,Budget,-12594.0
2024-11-01,EMEA,302,Actual,-47262.58
2025-07-01,APAC,201,Actual,-49202.45
2024-08-01,EMEA,102,Budget,10235.0
2025-05-01,LATAM,301,Budget,-38223.0
2025-03-01,EMEA,202,Budget,-22518.0
2025-04-01,EMEA,302,Actual,-37954.05
2025-10-01,APAC,102,Actual,29082.93
2024-08-01,APAC,201,Actual,-8334.67
2025-04-01,NAM,202,Actual,-12146.72
2025-03-01,APAC,303,Actual,-17463.96
2024-06-01,EMEA,304,Actual,-12191.38
2025-03-01,EMEA,301,Actual,-44431.8
2024-05-01,APAC,101,Actual,34278.62
2025-06-01,NAM,102,Budget,37316.0
2024-11-01,LATAM,304,Actual,-19464.12
2025-02-01,NAM,201,Budget,-21496.0
2024-06-01,NAM,304,Budget,-37345.0
2025-06-01,LATAM,301,Actual,-47005.55
2024-01-01,EMEA,303,Budget,-44832.0
2025-03-01,LATAM,102,Budget,26912.0
2024-09-01,EMEA,202,Budget,-30102.0
2024-04-01,LATAM,303,Budget,-23600.0
2025-07-01,APAC,303,Actual,-25505.79
2024-02-01,LATAM,201,Actual,-44455.84
2025-04-01,APAC,304,Actual,-44639.79
2024-01-01,NAM,304,Budget,-32087.0
2024-10-01,NAM,303,Actual,-40235.14
2025-12-01,LATAM,102,Budget,7287.0
2025-10-01,NAM,101,Actual,30854.37
2024-08-01,APAC,302,Budget,-34279.0
2024-05-01,LATAM,301,Budget,-22723.0
2024-08-01,NAM,102,Actual,31736.18
2024-08-01,NAM,301,Actual,-30226.83
2025-03-01,NAM,304,Budget,-44368.0
2025-02-01,APAC,102,Actual,46230.99
2024-05-01,LATAM,302,Actual,-18947.66
2024-12-01,LATAM,301,Budget,-35013.0
2024-05-01,LATAM,301,Actual,-10630.94
2025-05-01,NAM,201,Actual,-25143.7
2024-10-01,APAC,301,Actual,-14850.08
2025-11-01,NAM,202,Budget,-46596.0
2024-12-01,EMEA,201,Actual,-11132.32
2025-03-01,EMEA,101,Actual,5968.98
2024-08-01,LATAM,202,Actual,-5918.74
2025-07-01,EMEA,301,Budget,-12408.0
2025-06-01,APAC,301,Actual,-43624.25
2024-06-01,NAM,201,Budget,-12648.0
2025-07-01,LATAM,303,Actual,-49571.86
2025-03-01,NAM,304,Actual,-7517.97
2024-09-01,NAM,304,Actual,-24281.01
2024-06-01,LATAM,304,Actual,-40722.64
2024-03-01,EMEA,302,Budget,-30133.0
2025-09-01,LATAM,304,Actual,-18858.01
2025-04-01,EMEA,102,Budget,34424.0
2025-12-01,LATAM,201,Budget,-12355.0
2025-09-01,APAC,301,Budget,-40920.0
2024-10-01,EMEA,202,Actual,-48353.5
2024-03-01,LATAM,302,Budget,-36943.0
2024-10-01,LATAM,302,Actual,-13430.32
2024-06-01,EMEA,102,Actual,37289.21
2024-03-01,LATAM,302,Actual,-35742.08
2025-10-01,EMEA,303,Budget,-5674.0
2025-03-01,EMEA,302,Budget,-14215.0
2025-06-01,NAM,101,Actual,19956.71
2025-03-01,EMEA,302,Budget,-8274.0
2024-03-01,EMEA,302,Budget,-13333.0
2024-12-01,EMEA,202,Budget,-33099.0
2025-09-01,EMEA,301,Budget,-30271.0
2025-04-01,APAC,301,Budget,-20394.0
2025-08-01,APAC,102,Budget,27201.0
2025-11-01,NAM,303,Budget,-10320.0
2024-10-01,LATAM,102,Actual,22572.73
2025-08-01,EMEA,101,Budget,49267.0
2025-03-01,APAC,101,Actual,9313.27
2024-12-01,LATAM,101,Actual,18647.07
2025-10-01,EMEA,301,Actual,-36739.66
2025-11-01,LATAM,101,Budget,20272.0
2024-02-01,EMEA,304,Actual,-42116.66
2024-06-01,NAM,303,Actual,-43879.58
2024-12-01,APAC,201,Budget,-41726.0
2024-01-01,EMEA,102,Budget,37796.0
2024-08-01,EMEA,201,Budget,-5636.0
2025-10-01,APAC,303,Actual,-46092.91
2025-09-01,LATAM,201,Budget,-18909.0
2025-05-01,LATAM,304,Budget,-44871.0
2024-05-01,LATAM,201,Budget,-17191.0
2024-06-01,NAM,102,Actual,36794.87
2025-05-01,EMEA,304,Actual,-9429.25
2025-01-01,EMEA,304,Actual,-6002.32
2025-04-01,NAM,301,Actual,-46465.66
2025-03-01,NAM,101,Budget,38833.0
2024-01-01,APAC,201,Actual,-17527.14
2024-07-01,EMEA,304,Budget,-35054.0
2024-05-01,EMEA,201,Budget,-19552.0
2024-08-01,APAC,303,Actual,-6163.1
2024-10-01,NAM,301,Budget,-26547.0
2024-07-01,LATAM,302,Actual,-22807.79
2024-04-01,APAC,301,Actual,-24397.42
2025-06-01,EMEA,102,Actual,11285.67
2025-03-01,EMEA,102,Budget,11260.0
2025-06-01,LATAM,102,Actual,12661.29
2024-11-01,EMEA,101,Actual,40615.51
2025-04-01,LATAM,302,Actual,-39812.8
2024-10-01,LATAM,303,Actual,-11847.46
2024-03-01,LATAM,101,Actual,9948.69
2025-03-01,NAM,304,Actual,-6036.12
2025-07-01,LATAM,303,Budget,-48999.0
2025-09-01,APAC,201,Actual,-22037.19
2024-06-01,APAC,101,Actual,40331.58
2025-05-01,APAC,304,Budget,-48185.0
2024-03-01,APAC,102,Budget,47483.0
2025-07-01,EMEA,302,Budget,-44088.0
2024-11-01,APAC,101,Actual,20714.68
2025-12-01,LATAM,102,Budget,26029.0
2024-11-01,LATAM,302,Budget,-44483.0
2024-07-01,EMEA,202,Actual,-33800.78
2025-12-01,APAC,302,Budget,-19206.0
2025-05-01,NAM,304,Budget,-7520.0
2024-09-01,EMEA,304,Actual,-26807.61
2025-05-01,EMEA,201,Budget,-32310.0
2025-11-01,NAM,303,Budget,-37561.0
2025-07-01,EMEA,303,Actual,-40005.12
2024-01-01,NAM,304,Budget,-45659.0
2025-03-01,NAM,201,Actual,-18882.02
2024-01-01,NAM,301,Actual,-42031.35
2024-10-01,APAC,201,Actual,-21780.53
2024-11-01,EMEA,202,Budget,-20740.0
2025-07-01,NAM,101,Budget,15716.0
2025-08-01,EMEA,101,Actual,44845.07
2024-06-01,NAM,304,Actual,-50230.98
2025-02-01,EMEA,304,Budget,-8012.0
2025-10-01,EMEA,304,Budget,-27467.0
2025-08-01,NAM,101,Budget,41499.0
2024-02-01,LATAM,304,Actual,-13202.84
2025-11-01,LATAM,202,Budget,-49958.0
2024-12-01,EMEA,101,Budget,31476.0
2024-05-01,APAC,201,Budget,-25926.0
2025-07-01,APAC,304,Actual,-28079.63
2025-02-01,APAC,201,Actual,-20621.71
2025-02-01,APAC,101,Budget,9161.0
2025-10-01,NAM,101,Budget,43691.0
2024-06-01,APAC,302,Actual,-38734.43
2024-04-01,APAC,102,Budget,31793.0
2024-08-01,APAC,101,Budget,47202.0
2025-10-01,APAC,202,Budget,-14412.0
2024-04-01,NAM,101,Actual,14928.62
2025-01-01,NAM,302,Budget,-48245.0
2025-01-01,LATAM,201,Actual,-30332.13
2025-07-01,LATAM,304,Actual,-40984.7
2025-02-01,EMEA,202,Budget,-10106.0
2024-11-01,APAC,102,Budget,33673.0
2025-02-01,APAC,102,Actual,13258.97
2025-06-01,NAM,304,Actual,-25307.38
2025-01-01,LATAM,301,Actual,-24839.57
2025-12-01,LATAM,302,Budget,-27157.0
2025-04-01,EMEA,202,Budget,-44442.0
2025-05-01,EMEA,303,Budget,-24015.0
2024-05-01,APAC,201,Budget,-27959.0
2025-09-01,APAC,201,Actual,-6312.99
2024-01-01,APAC,301,Actual,-38312.67
2024-07-01,NAM,302,Actual,-5570.96
2024-07-01,NAM,304,Budget,-22757.0
2025-06-01,NAM,202,Budget,-22089.0
2025-12-01,EMEA,201,Budget,-30349.0
2024-11-01,LATAM,102,Budget,39676.0
2025-07-01,LATAM,304,Budget,-8730.0
2025-03-01,APAC,202,Budget,-46869.0
2025-07-01,LATAM,101,Budget,41441.0
2025-11-01,LATAM,303,Actual,-53681.99
2025-05-01,EMEA,304,Actual,-38562.16
2024-06-01,LATAM,102,Actual,32503.2
2024-06-01,APAC,202,Budget,-15322.0
2025-01-01,APAC,302,Budget,-7396.0
2025-02-01,LATAM,302,Actual,-29633.76
2025-10-01,APAC,302,Actual,-22263.59
2025-01-01,NAM,202,Budget,-18376.0
2024-12-01,NAM,101,Actual,48183.53
2024-09-01,APAC,302,Budget,-13425.0
2024-03-01,LATAM,304,Budget,-30606.0
2025-08-01,NAM,303,Budget,-16817.0
2024-09-01,NAM,101,Actual,12396.83
2024-01-01,APAC,304,Budget,-37706.0
2024-02-01,EMEA,304,Budget,-37587.0
2024-11-01,LATAM,101,Budget,42119.0
2025-04-01,APAC,201,Budget,-32186.0
2025-09-01,NAM,301,Actual,-53962.74
2024-10-01,NAM,304,Budget,-26976.0
2025-07-01,LATAM,301,Actual,-14142.86
2025-09-01,EMEA,201,Budget,-37854.0
2024-12-01,APAC,102,Budget,15547.0
2024-04-01,NAM,102,Budget,31431.0
2024-09-01,NAM,302,Actual,-35367.83
2024-04-01,EMEA,301,Actual,-17850.19
2024-03-01,LATAM,301,Budget,-16374.0
2025-07-01,LATAM,303,Budget,-36508.0
2025-12-01,NAM,302,Budget,-34333.0
2025-01-01,APAC,201,Actual,-9734.31
2025-06-01,LATAM,304,Actual,-48473.17
2025-10-01,APAC,201,Budget,-43650.0
2024-05-01,NAM,202,Actual,-40157.67
2024-05-01,NAM,201,Actual,-15585.36
2024-06-01,EMEA,303,Actual,-25916.69
2024-03-01,LATAM,101,Actual,35344.72
2025-11-01,EMEA,102,Budget,46826.0
2025-10-01,APAC,102,Budget,21037.0
2024-11-01,NAM,202,Budget,-19818.0
2024-05-01,NAM,302,Actual,-26602.74
2024-03-01,APAC,301,Actual,-52466.89
2024-12-01,EMEA,304,Budget,-12285.0
2025-11-01,EMEA,102,Actual,42146.84
2024-03-01,LATAM,304,Budget,-48986.0
2025-08-01,APAC,202,Actual,-20827.09
2025-04-01,APAC,102,Actual,23816.13
2024-02-01,LATAM,101,Actual,10419.74
2024-03-01,LATAM,301,Actual,-37202.56
2024-12-01,NAM,301,Actual,-48705.63
2024-05-01,NAM,303,Budget,-36906.0
2025-10-01,APAC,202,Budget,-28525.0
2024-01-01,APAC,304,Actual,-49100.92
2025-01-01,APAC,302,Actual,-31919.86
2025-11-01,NAM,302,Budget,-9357.0
2024-10-01,APAC,201,Budget,-31624.0
2024-05-01,EMEA,201,Budget,-38067.0
2024-06-01,APAC,201,Budget,-43271.0
2024-09-01,LATAM,301,Actual,-23399.81
2025-10-01,NAM,301,Budget,-46021.0
2025-01-01,NAM,301,Actual,-45224.59
2024-06-01,NAM,302,Budget,-16506.0
2024-06-01,EMEA,302,Actual,-12734.07
2024-11-01,EMEA,201,Budget,-38223.0
2024-10-01,NAM,303,Budget,-22801.0
2024-02-01,EMEA,302,Budget,-23463.0
2025-08-01,APAC,201,Actual,-47699.6
2025-12-01,NAM,102,Budget,49944.0
2025-01-01,EMEA,201,Actual,-28473.58
2025-08-01,LATAM,303,Actual,-19515.38
2025-04-01,NAM,202,Actual,-48294.45
2024-04-01,NAM,202,Actual,-44142.49
2024-02-01,NAM,304,Actual,-16031.91
2025-12-01,NAM,202,Budget,-13219.0
2024-06-01,NAM,302,Actual,-52367.48
2024-10-01,LATAM,304,Budget,-35560.0
2024-01-01,NAM,201,Actual,-23959.32
2025-10-01,NAM,304,Actual,-39173.53
2025-04-01,LATAM,101,Actual,7856.71
2024-02-01,LATAM,304,Actual,-24216.76
2024-09-01,EMEA,102,Actual,8627.29
2025-05-01,EMEA,303,Budget,-47700.0
2025-07-01,NAM,201,Budget,-47928.0
2024-06-01,LATAM,302,Actual,-25358.38
2025-12-01,NAM,101,Actual,45212.42
2025-09-01,LATAM,304,Actual,-20746.05
2025-03-01,EMEA,302,Actual,-10987.04
2025-05-01,NAM,304,Budget,-29023.0
2025-12-01,NAM,302,Budget,-42380.0
2025-11-01,LATAM,202,Budget,-24889.0
2024-04-01,APAC,201,Actual,-32587.66
2025-05-01,NAM,201,Actual,-27067.18
2024-03-01,EMEA,201,Actual,-33428.24
2024-07-01,LATAM,202,Actual,-40156.75
2024-03-01,EMEA,303,Budget,-32734.0
2025-04-01,LATAM,301,Actual,-5288.01
2025-03-01,APAC,202,Actual,-32446.35
2025-03-01,NAM,102,Budget,40464.0
2025-09-01,EMEA,201,Budget,-34979.0
2024-05-01,LATAM,303,Actual,-28742.55
2024-01-01,APAC,301,Budget,-25765.0
2024-12-01,APAC,302,Budget,-33052.0
2025-12-01,APAC,101,Budget,38304.0
2024-01-01,EMEA,302,Actual,-24619.6
2025-04-01,NAM,102,Actual,34187.77
2025-05-01,APAC,101,Budget,19574.0
2024-09-01,EMEA,102,Budget,18919.0
2024-05-01,NAM,304,Actual,-19165.64
2024-08-01,APAC,301,Budget,-18874.0
2025-01-01,NAM,304,Budget,-30819.0
2025-08-01,NAM,301,Budget,-31034.0
2024-04-01,NAM,102,Budget,48441.0
2025-03-01,APAC,304,Actual,-46457.48
2025-05-01,LATAM,303,Budget,-23399.0
2024-12-01,EMEA,302,Actual,-16524.68
2024-10-01,APAC,201,Actual,-29983.0
2024-06-01,EMEA,303,Budget,-13253.0
2024-09-01,EMEA,301,Actual,-12125.32
2024-10-01,LATAM,301,Actual,-10050.6
2024-05-01,EMEA,304,Actual,-36183.41
2024-02-01,EMEA,201,Budget,-33621.0
2025-09-01,LATAM,102,Actual,15536.16
2024-06-01,EMEA,301,Actual,-4927.18
2024-04-01,EMEA,301,Budget,-35296.0
2024-07-01,NAM,302,Budget,-47549.0
2025-05-01,APAC,102,Budget,29126.0
2025-01-01,NAM,303,Budget,-34479.0
2025-06-01,EMEA,301,Budget,-44993.0
2024-01-01,EMEA,202,Actual,-31286.88
2024-09-01,APAC,302,Actual,-19668.0
2024-10-01,EMEA,202,Actual,-11034.31
2025-07-01,NAM,301,Actual,-49311.81
2025-07-01,NAM,201,Actual,-39334.4
2025-04-01,LATAM,303,Budget,-35835.0
2025-04-01,LATAM,102,Budget,15288.0
2025-07-01,NAM,101,Budget,27543.0
2025-08-01,EMEA,201,Actual,-29500.92
2024-12-01,EMEA,102,Budget,30943.0
2024-02-01,APAC,201,Budget,-15643.0
2025-05-01,LATAM,101,Actual,24525.51
2025-10-01,NAM,102,Budget,16557.0
2025-01-01,LATAM,101,Budget,45019.0
2024-06-01,NAM,101,Budget,44393.0
2024-10-01,LATAM,202,Budget,-20434.0
2025-10-01,EMEA,202,Actual,-48995.48
2024-10-01,EMEA,304,Budget,-21401.0
2025-08-01,LATAM,101,Actual,23613.31
2025-03-01,NAM,101,Budget,47075.0
2025-02-01,APAC,202,Actual,-11138.14
2025-09-01,NAM,304,Actual,-49966.86
2025-05-01,LATAM,102,Actual,33096.86
2024-07-01,EMEA,302,Actual,-20462.1
2025-12-01,EMEA,202,Actual,-31708.39
2024-12-01,NAM,304,Actual,-34498.59
2025-05-01,EMEA,201,Actual,-6260.01
2024-04-01,LATAM,304,Budget,-9321.0
2025-05-01,APAC,302,Actual,-16625.6
2024-09-01,EMEA,304,Actual,-47758.48
2025-07-01,NAM,302,Budget,-39932.0
2024-10-01,NAM,304,Budget,-37209.0
2024-09-01,LATAM,101,Budget,47187.0
2025-05-01,APAC,102,Budget,11059.0
2025-08-01,EMEA,304,Budget,-37815.0
2025-03-01,APAC,202,Actual,-5898.39
2025-10-01,NAM,301,Budget,-20041.0
2025-06-01,LATAM,302,Actual,-21250.59
2024-04-01,NAM,202,Budget,-26840.0
2024-05-01,LATAM,303,Budget,-27972.0
2024-06-01,LATAM,102,Budget,47003.0
2025-05-01,APAC,302,Actual,-5989.51
2025-03-01,NAM,201,Budget,-43365.0
2024-12-01,APAC,301,Actual,-6286.01
2025-12-01,APAC,304,Budget,-31648.0
2025-12-01,APAC,201,Actual,-16311.57
2024-04-01,APAC,102,Budget,41233.0
2024-05-01,LATAM,202,Budget,-43455.0
2025-05-01,APAC,301,Budget,-14508.0
2024-02-01,NAM,101,Actual,53375.92
2024-07-01,LATAM,301,Budget,-13594.0
2024-07-01,EMEA,101,Budget,27102.0
2024-06-01,NAM,202,Budget,-24745.0
2024-03-01,NAM,302,Actual,-5782.82
2024-08-01,LATAM,302,Actual,-6818.36
2025-12-01,EMEA,102,Actual,37953.51
2025-12-01,EMEA,301,Actual,-45810.47
2025-05-01,NAM,101,Budget,45290.0
2025-03-01,NAM,201,Budget,-13780.0
2025-02-01,NAM,202,Actual,-41793.47
2024-09-01,NAM,302,Actual,-44801.86
2025-10-01,NAM,201,Budget,-25111.0
2024-03-01,LATAM,302,Budget,-43521.0
2024-08-01,EMEA,202,Budget,-34400.0
2025-09-01,NAM,301,Actual,-56209.73
2024-04-01,LATAM,202,Actual,-4996.0
2024-06-01,APAC,301,Budget,-35792.0
2024-06-01,EMEA,202,Budget,-44573.0
2025-08-01,EMEA,102,Budget,24442.0
2025-02-01,LATAM,102,Actual,15885.3
2025-08-01,EMEA,202,Actual,-42599.95
2025-06-01,LATAM,303,Budget,-44424.0
2025-09-01,APAC,102,Budget,15690.0
2025-03-01,LATAM,101,Budget,21648.0
2024-11-01,EMEA,302,Actual,-29751.19
2024-01-01,EMEA,301,Actual,-14584.28
2024-10-01,NAM,201,Budget,-30400.0
2025-06-01,APAC,202,Actual,-33929.38
2024-12-01,NAM,101,Budget,13342.0
2025-05-01,APAC,101,Actual,51055.23
2025-02-01,APAC,201,Budget,-19716.0
2025-06-01,EMEA,301,Budget,-12994.0
2024-11-01,EMEA,201,Actual,-19717.7
2024-09-01,APAC,202,Actual,-13850.6
2025-07-01,EMEA,303,Actual,-17828.61
2025-02-01,NAM,304,Budget,-9006.0
2025-08-01,EMEA,202,Budget,-7952.0
2025-10-01,EMEA,101,Budget,45995.0
2024-01-01,LATAM,304,Budget,-48157.0
2025-09-01,EMEA,301,Actual,-30739.35
2025-10-01,NAM,303,Actual,-9232.79
2025-05-01,EMEA,202,Budget,-41878.0
2025-04-01,LATAM,303,Actual,-40283.59
2025-12-01,APAC,304,Actual,-39140.14
2025-02-01,LATAM,304,Actual,-35500.22
2025-04-01,EMEA,201,Budget,-21864.0
2024-02-01,LATAM,301,Actual,-29878.01
2024-06-01,NAM,303,Actual,-26675.36
2024-06-01,NAM,302,Budget,-36872.0
2025-05-01,LATAM,102,Budget,27662.0
2025-04-01,EMEA,102,Actual,4518.5
2025-01-01,APAC,102,Actual,32937.26
2025-10-01,LATAM,202,Actual,-22604.97
2025-07-01,LATAM,302,Actual,-9719.64
2024-04-01,NAM,303,Budget,-41430.0
2024-10-01,APAC,202,Budget,-34436.0
2024-04-01,LATAM,202,Actual,-10049.32
2025-10-01,APAC,101,Actual,42210.05
2025-11-01,LATAM,304,Budget,-9678.0
2025-11-01,NAM,301,Budget,-47185.0
2024-11-01,EMEA,301,Actual,-25944.68
2024-10-01,NAM,201,Actual,-16322.94
2025-08-01,EMEA,304,Actual,-10951.17
2025-02-01,EMEA,102,Budget,14601.0
2024-04-01,EMEA,101,Budget,29038.0
2025-02-01,APAC,304,Budget,-25417.0
2024-04-01,NAM,302,Actual,-44859.97
2024-03-01,EMEA,101,Actual,45401.96
2024-05-01,EMEA,303,Budget,-19042.0
2024-10-01,NAM,301,Budget,-48320.0
2025-11-01,LATAM,304,Budget,-34443.0
2024-08-01,EMEA,304,Budget,-12164.0
